bank_conflict_stall_cycles,batch_scaling_efficiency,batch_size,by_layer_type,context_length,cycles,cycles_per_decode_step,cycles_per_output_token,decode_tokens,logical_hbm_read_bytes,logical_hbm_write_bytes,model,output_tokens,packet_ops,physical_hbm_read_bytes,physical_hbm_write_bytes,request_tpot_us_proxy,resource_utilization,routing_assumption,speedup_vs_arlo_same_batch,throughput_scaling_vs_b1,throughput_tokens_per_second_proxy,variant
1248067584,0.5516803089444704,8,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5577280, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 58368, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 5405824}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 32689856, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 2838528, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39168}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3008, ""hbm_cycles"": 3008, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 1248067584, ""cycles"": 3877009536, ""hbm_cycles"": 1405930752, ""layout_service_cycles"": 0, ""matrix_cycles"": 119558784, ""packet_ops"": 27131904, ""packet_service_cycles"": 1315897344, ""vector_cycles"": 2351520000}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1512220928, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 258177024, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 7327616}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 52822048, ""hbm_cycles"": 48234528, ""layout_service_cycles"": 0, ""matrix_cycles"": 4587520, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 281395608, ""hbm_cycles"": 237998616, ""layout_service_cycles"": 0, ""matrix_cycles"": 41974272, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1422720}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4800, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4480}}",2048,5761723064,180053845.75,22506730.71875,32,4514599526400,116689469440,kimi_k3,256,27131904,4514599526400,116689469440,180053.84575,"{""hbm"": 0.5152640498377136, ""matrix"": 0.07414353158852204, ""vector"": 0.41059241857376433}",full_overlap,0.953498710537817,4.413442471555763,44.43115317352226,H_packet_row_major
0,0.6687421120125087,8,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5577280, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 58368, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 5405824}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 32689856, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 2838528, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39168}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3008, ""hbm_cycles"": 3008, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 2636572800, ""hbm_cycles"": 1405930752, ""layout_service_cycles"": 847872, ""matrix_cycles"": 119558784, ""packet_ops"": 27131904, ""packet_service_cycles"": 67829760, ""vector_cycles"": 1110235392}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1512220928, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 258177024, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 7327616}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 52822048, ""hbm_cycles"": 48234528, ""layout_service_cycles"": 0, ""matrix_cycles"": 4587520, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 281395608, ""hbm_cycles"": 237998616, ""layout_service_cycles"": 0, ""matrix_cycles"": 41974272, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1422720}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4800, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4480}}",2048,4521286328,141290197.75,17661274.71875,32,4514599526400,116689469440,kimi_k3,256,27131904,4514599526400,116689469440,141290.19775,"{""banked_output_sram"": 0.0001875289328059561, ""hbm"": 0.6566292299636901, ""matrix"": 0.09448516749634177, ""vector"": 0.24869807360716217}",full_overlap,1.2150956859284316,5.349936896100069,56.62105459117032,I_packet_affine
0,0.6688440985159161,8,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5577280, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 58368, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 5405824}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 32689856, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 2838528, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39168}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3008, ""hbm_cycles"": 3008, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 2635724928, ""hbm_cycles"": 1405930752, ""layout_service_cycles"": 847872, ""matrix_cycles"": 119558784, ""packet_ops"": 27131904, ""packet_service_cycles"": 67829760, ""vector_cycles"": 1110235392}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1512220928, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 258177024, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 7327616}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 52822048, ""hbm_cycles"": 48234528, ""layout_service_cycles"": 0, ""matrix_cycles"": 4587520, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 281395608, ""hbm_cycles"": 237998616, ""layout_service_cycles"": 0, ""matrix_cycles"": 41974272, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1422720}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4800, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4480}}",2048,4520438456,141263701.75,17657962.71875,32,4514599526400,116689469440,kimi_k3,256,27131904,4514599526400,116689469440,141263.70175,"{""banked_output_sram"": 0.00018756410650268125, ""hbm"": 0.6567523900385118, ""matrix"": 0.09450288952236097, ""vector"": 0.24874472043912724}",full_overlap,1.215323594265078,5.350752788127329,56.63167466868395,J_packet_affine_overlap
0,0.13789932630169327,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 662571456, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 604875712}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 37115744, ""hbm_cycles"": 22420768, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,729399488,22793734.0,1424608.375,32,125293158400,27111784448,nemotron3,512,0,125293158400,27111784448,22793.734,"{""hbm"": 0.13396216697097543, ""matrix"": 0.03564821805852433, ""vector"": 0.8303936511674656}",full_overlap,1.0,2.2063892208270923,701.9472983233023,B_arlo_stride_postincrement
0,0.16891776304342415,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 449967552, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 392271808}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 37115744, ""hbm_cycles"": 22420768, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,516795584,16149862.0,1009366.375,32,125293158400,27111784448,nemotron3,512,0,125293158400,27111784448,16149.862,"{""hbm"": 0.18907269919705816, ""matrix"": 0.0503134949388422, ""vector"": 0.7606195025072041}",full_overlap,1.4113887784304286,2.7026842086947864,990.7205399030655,E_stream_addressing
277348352,0.15066099825045812,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 277348352, ""cycles"": 556987840, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 0, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 292421632, ""vector_cycles"": 499292096}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 37115744, ""hbm_cycles"": 22420768, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,623815872,19494246.0,1218390.375,32,125293158400,27111784448,nemotron3,512,6029312,125293158400,27111784448,19494.246,"{""hbm"": 0.15663586065344615, ""matrix"": 0.041681837809987625, ""vector"": 0.8016870208778529}",full_overlap,1.169254455904578,2.41057597200733,820.7550063747016,H_packet_row_major
0,0.21918910144959775,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 284161472, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 1507328, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 15073280, ""vector_cycles"": 224958400}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 37115744, ""hbm_cycles"": 22420768, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,350989504,10968422.0,685526.375,32,125293158400,27111784448,nemotron3,512,6029312,125293158400,27111784448,10968.422,"{""banked_output_sram"": 0.0042945101856948975, ""hbm"": 0.2783899087763035, ""matrix"": 0.07408139475304652, ""vector"": 0.6432425740001616}",full_overlap,2.0781233617743737,3.507025623193564,1458.7330793800602,I_packet_affine
0,0.2198649066440516,16,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 12407040, ""hbm_cycles"": 9998304, ""layout_service_cycles"": 0, ""matrix_cycles"": 1889088, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 519648}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 3584, ""hbm_cycles"": 3584, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 17294592, ""hbm_cycles"": 14542080, ""layout_service_cycles"": 0, ""matrix_cycles"": 2752512, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 282654144, ""hbm_cycles"": 50743488, ""layout_service_cycles"": 1507328, ""matrix_cycles"": 6955200, ""packet_ops"": 6029312, ""packet_service_cycles"": 15073280, ""vector_cycles"": 224958400}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 37115744, ""hbm_cycles"": 22420768, ""layout_service_cycles"": 0, ""matrix_cycles"": 14404992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 289984}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7072, ""hbm_cycles"": 3712, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 3360}}",2048,349482176,10921318.0,682582.375,32,125293158400,27111784448,nemotron3,512,6029312,125293158400,27111784448,10921.318,"{""banked_output_sram"": 0.004313032547903101, ""hbm"": 0.27959061351386344, ""matrix"": 0.07440091021981046, ""vector"": 0.6460169001580213}",full_overlap,2.0870863754722646,3.5178385063048254,1465.0246426301296,J_packet_affine_overlap
0,0.3845857550642881,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 5962041600, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 4167184896}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1777716736, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,8177989368,255562167.75,15972635.484375,32,4646307020800,233378938880,kimi_k3,512,0,4646307020800,233378938880,255562.16775,"{""hbm"": 0.3824950954619534, ""matrix"": 0.10447378903953596, ""vector"": 0.5130311154985107}",full_overlap,1.0,6.15337208102861,62.60707576894468,B_arlo_stride_postincrement
0,0.4411105438633206,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 4741105920, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2946249216}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1777716736, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,6957053688,217407927.75,13587995.484375,32,4646307020800,233378938880,kimi_k3,512,0,4646307020800,233378938880,217407.92775,"{""hbm"": 0.44962148695150334, ""matrix"": 0.12280852992031704, ""vector"": 0.4275699831281797}",full_overlap,1.175496084226855,7.05776870181313,73.59437241128849,E_stream_addressing
2496135168,0.36477919363993905,16,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 11026496, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 113664, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 10799744}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 35567552, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 5677056, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 78336}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6016, ""hbm_cycles"": 6016, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 2496135168, ""cycles"": 6497896704, ""hbm_cycles"": 1555739136, ""layout_service_cycles"": 0, ""matrix_cycles"": 239117568, ""packet_ops"": 54263808, ""packet_service_cycles"": 2631794688, ""vector_cycles"": 4703040000}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1777716736, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 516354048, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 14646400}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 57463328, ""hbm_cycles"": 48288288, ""layout_service_cycles"": 0, ""matrix_cycles"": 9175040, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 334158360, ""hbm_cycles"": 247365528, ""layout_service_cycles"": 0, ""matrix_cycles"": 83948160, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 2844672}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 9280, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 8960}}",2048,8713844472,272307639.75,17019227.484375,32,4646307020800,233378938880,kimi_k3,512,54263808,4646307020800,233378938880,272307.63975,"{""hbm"": 0.35897368079626196, ""matrix"": 0.09804920649494925, ""vector"": 0.5429771127087888}",full_overlap,0.9385053169445644,5.836467098239025,58.757073487505785,H_packet_row_major
